ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-2+StopWordRemoval+Stemming,30854,SUMMARY.TXT,0.24026,0.07141,0.11010,4

ROUGE-SU4+StopWordRemoval+Stemming,30854,SUMMARY.TXT,0.37186,0.09924,0.15667,4

ROUGE-L+StopWordRemoval+Stemming,30838,SUMMARY.TXT,0.43575,0.20596,0.27972,3

ROUGE-1+StopWordRemoval+Stemming,30838,SUMMARY.TXT,0.62459,0.18796,0.28896,3

ROUGE-2+StopWordRemoval+Stemming,30838,SUMMARY.TXT,0.17821,0.04469,0.07146,3

ROUGE-SU4+StopWordRemoval+Stemming,30838,SUMMARY.TXT,0.32871,0.06731,0.11175,3

ROUGE-L+StopWordRemoval+Stemming,31492,SUMMARY.TXT,0.57775,0.25607,0.35486,4

ROUGE-1+StopWordRemoval+Stemming,31492,SUMMARY.TXT,0.71504,0.31310,0.43550,4

ROUGE-2+StopWordRemoval+Stemming,31492,SUMMARY.TXT,0.34270,0.12037,0.17817,4

ROUGE-SU4+StopWordRemoval+Stemming,31492,SUMMARY.TXT,0.46842,0.14662,0.22334,4

ROUGE-L+StopWordRemoval+Stemming,31013,SUMMARY.TXT,0.53629,0.23732,0.32903,3

ROUGE-1+StopWordRemoval+Stemming,31013,SUMMARY.TXT,0.56307,0.30423,0.39503,3

ROUGE-2+StopWordRemoval+Stemming,31013,SUMMARY.TXT,0.21470,0.08973,0.12656,3

ROUGE-SU4+StopWordRemoval+Stemming,31013,SUMMARY.TXT,0.33644,0.11708,0.17371,3

ROUGE-L+StopWordRemoval+Stemming,32223,SUMMARY.TXT,0.48657,0.35915,0.41326,3

ROUGE-1+StopWordRemoval+Stemming,32223,SUMMARY.TXT,0.58941,0.39419,0.47243,3

ROUGE-2+StopWordRemoval+Stemming,32223,SUMMARY.TXT,0.21916,0.12284,0.15744,3

ROUGE-SU4+StopWordRemoval+Stemming,32223,SUMMARY.TXT,0.33910,0.15769,0.21528,3

ROUGE-L+StopWordRemoval+Stemming,31015,SUMMARY.TXT,0.56508,0.29235,0.38534,4

ROUGE-1+StopWordRemoval+Stemming,31015,SUMMARY.TXT,0.68775,0.35505,0.46833,4

ROUGE-2+StopWordRemoval+Stemming,31015,SUMMARY.TXT,0.34918,0.15128,0.21110,4

ROUGE-SU4+StopWordRemoval+Stemming,31015,SUMMARY.TXT,0.47030,0.18069,0.26107,4

ROUGE-L+StopWordRemoval+Stemming,30960,SUMMARY.TXT,0.54728,0.32892,0.41089,3

ROUGE-1+StopWordRemoval+Stemming,30960,SUMMARY.TXT,0.66168,0.42097,0.51457,3

ROUGE-2+StopWordRemoval+Stemming,30960,SUMMARY.TXT,0.25963,0.14070,0.18250,3

ROUGE-SU4+StopWordRemoval+Stemming,30960,SUMMARY.TXT,0.38742,0.17521,0.24129,3

ROUGE-L+StopWordRemoval+Stemming,32345,SUMMARY.TXT,0.41219,0.22845,0.29397,4

ROUGE-1+StopWordRemoval+Stemming,32345,SUMMARY.TXT,0.51136,0.32021,0.39382,4

ROUGE-2+StopWordRemoval+Stemming,32345,SUMMARY.TXT,0.11468,0.06184,0.08035,4

ROUGE-SU4+StopWordRemoval+Stemming,32345,SUMMARY.TXT,0.26002,0.10791,0.15252,4

ROUGE-L+StopWordRemoval+Stemming,32343,SUMMARY.TXT,0.60268,0.26363,0.36681,4

ROUGE-1+StopWordRemoval+Stemming,32343,SUMMARY.TXT,0.74815,0.18044,0.29075,4

ROUGE-2+StopWordRemoval+Stemming,32343,SUMMARY.TXT,0.41073,0.07450,0.12613,4

ROUGE-SU4+StopWordRemoval+Stemming,32343,SUMMARY.TXT,0.52653,0.07987,0.13869,4

ROUGE-L+StopWordRemoval+Stemming,32340,SUMMARY.TXT,0.43963,0.34061,0.38383,3

ROUGE-1+StopWordRemoval+Stemming,32340,SUMMARY.TXT,0.49987,0.29669,0.37237,3

ROUGE-2+StopWordRemoval+Stemming,32340,SUMMARY.TXT,0.16535,0.08336,0.11084,3

ROUGE-SU4+StopWordRemoval+Stemming,32340,SUMMARY.TXT,0.27833,0.11360,0.16135,3

ROUGE-L+StopWordRemoval+Stemming,31012,SUMMARY.TXT,0.52614,0.20862,0.29878,3

ROUGE-1+StopWordRemoval+Stemming,31012,SUMMARY.TXT,0.60403,0.26254,0.36600,3

ROUGE-2+StopWordRemoval+Stemming,31012,SUMMARY.TXT,0.25199,0.09623,0.13928,3

ROUGE-SU4+StopWordRemoval+Stemming,31012,SUMMARY.TXT,0.37494,0.11731,0.17870,3

ROUGE-L+StopWordRemoval+Stemming,31254,SUMMARY.TXT,0.50222,0.31647,0.38827,4

ROUGE-1+StopWordRemoval+Stemming,31254,SUMMARY.TXT,0.60931,0.41223,0.49176,4

ROUGE-2+StopWordRemoval+Stemming,31254,SUMMARY.TXT,0.28684,0.15386,0.20028,4

ROUGE-SU4+StopWordRemoval+Stemming,31254,SUMMARY.TXT,0.38781,0.18096,0.24677,4

ROUGE-L+StopWordRemoval+Stemming,32220,SUMMARY.TXT,0.52542,0.29197,0.37536,3

ROUGE-1+StopWordRemoval+Stemming,32220,SUMMARY.TXT,0.59037,0.26730,0.36798,3

ROUGE-2+StopWordRemoval+Stemming,32220,SUMMARY.TXT,0.30614,0.07613,0.12193,3

ROUGE-SU4+StopWordRemoval+Stemming,32220,SUMMARY.TXT,0.40024,0.10242,0.16310,3

ROUGE-L+StopWordRemoval+Stemming,32583,SUMMARY.TXT,0.44647,0.25839,0.32734,3

ROUGE-1+StopWordRemoval+Stemming,32583,SUMMARY.TXT,0.58513,0.29474,0.39202,3

ROUGE-2+StopWordRemoval+Stemming,32583,SUMMARY.TXT,0.22389,0.11297,0.15017,3

ROUGE-SU4+StopWordRemoval+Stemming,32583,SUMMARY.TXT,0.33671,0.14265,0.20040,3

ROUGE-L+StopWordRemoval+Stemming,30967,SUMMARY.TXT,0.57495,0.24656,0.34512,3

ROUGE-1+StopWordRemoval+Stemming,30967,SUMMARY.TXT,0.68147,0.22525,0.33858,3

ROUGE-2+StopWordRemoval+Stemming,30967,SUMMARY.TXT,0.28787,0.07712,0.12165,3

ROUGE-SU4+StopWordRemoval+Stemming,30967,SUMMARY.TXT,0.41803,0.10343,0.16583,3

ROUGE-L+StopWordRemoval+Stemming,30966,SUMMARY.TXT,0.50773,0.34682,0.41213,3

ROUGE-1+StopWordRemoval+Stemming,30966,SUMMARY.TXT,0.61030,0.40548,0.48724,3

ROUGE-2+StopWordRemoval+Stemming,30966,SUMMARY.TXT,0.32678,0.20835,0.25446,3

ROUGE-SU4+StopWordRemoval+Stemming,30966,SUMMARY.TXT,0.40103,0.23256,0.29440,3

ROUGE-L+StopWordRemoval+Stemming,30968,SUMMARY.TXT,0.50659,0.20662,0.29352,3

ROUGE-1+StopWordRemoval+Stemming,30968,SUMMARY.TXT,0.64468,0.25751,0.36802,3

ROUGE-2+StopWordRemoval+Stemming,30968,SUMMARY.TXT,0.23445,0.07705,0.11599,3

ROUGE-SU4+StopWordRemoval+Stemming,30968,SUMMARY.TXT,0.38174,0.09900,0.15722,3

ROUGE-L+StopWordRemoval+Stemming,30841,SUMMARY.TXT,0.51788,0.26778,0.35302,4

ROUGE-1+StopWordRemoval+Stemming,30841,SUMMARY.TXT,0.53512,0.36384,0.43317,4

ROUGE-2+StopWordRemoval+Stemming,30841,SUMMARY.TXT,0.18266,0.09280,0.12307,4

ROUGE-SU4+StopWordRemoval+Stemming,30841,SUMMARY.TXT,0.29755,0.12681,0.17783,4

ROUGE-L+StopWordRemoval+Stemming,30962,SUMMARY.TXT,0.55306,0.30829,0.39590,3

ROUGE-1+StopWordRemoval+Stemming,30962,SUMMARY.TXT,0.61322,0.36220,0.45541,3

ROUGE-2+StopWordRemoval+Stemming,30962,SUMMARY.TXT,0.27386,0.17551,0.21393,3

ROUGE-SU4+StopWordRemoval+Stemming,30962,SUMMARY.TXT,0.41550,0.17835,0.24957,3

ROUGE-L+StopWordRemoval+Stemming,30965,SUMMARY.TXT,0.49917,0.30776,0.38077,5

ROUGE-1+StopWordRemoval+Stemming,30965,SUMMARY.TXT,0.55847,0.42564,0.48309,5

ROUGE-2+StopWordRemoval+Stemming,30965,SUMMARY.TXT,0.21260,0.12572,0.15800,5

ROUGE-SU4+StopWordRemoval+Stemming,30965,SUMMARY.TXT,0.33178,0.16266,0.21829,5

ROUGE-L+StopWordRemoval+Stemming,32349,SUMMARY.TXT,0.53029,0.20121,0.29173,4

ROUGE-1+StopWordRemoval+Stemming,32349,SUMMARY.TXT,0.69629,0.24819,0.36594,4

ROUGE-2+StopWordRemoval+Stemming,32349,SUMMARY.TXT,0.27317,0.06707,0.10769,4

ROUGE-SU4+StopWordRemoval+Stemming,32349,SUMMARY.TXT,0.42288,0.09395,0.15374,4

ROUGE-L+StopWordRemoval+Stemming,32107,SUMMARY.TXT,0.48762,0.40190,0.44063,3

ROUGE-1+StopWordRemoval+Stemming,32107,SUMMARY.TXT,0.50735,0.46282,0.48406,3

ROUGE-2+StopWordRemoval+Stemming,32107,SUMMARY.TXT,0.22688,0.18005,0.20077,3

ROUGE-SU4+StopWordRemoval+Stemming,32107,SUMMARY.TXT,0.33272,0.20491,0.25362,3

ROUGE-L+StopWordRemoval+Stemming,31811,SUMMARY.TXT,0.54561,0.24408,0.33728,4

ROUGE-1+StopWordRemoval+Stemming,31811,SUMMARY.TXT,0.68255,0.25627,0.37263,4

ROUGE-2+StopWordRemoval+Stemming,31811,SUMMARY.TXT,0.34013,0.10331,0.15848,4

ROUGE-SU4+StopWordRemoval+Stemming,31811,SUMMARY.TXT,0.44437,0.10978,0.17606,4

ROUGE-L+StopWordRemoval+Stemming,30948,SUMMARY.TXT,0.54078,0.15547,0.24151,4

ROUGE-1+StopWordRemoval+Stemming,30948,SUMMARY.TXT,0.66646,0.09488,0.16611,4

ROUGE-2+StopWordRemoval+Stemming,30948,SUMMARY.TXT,0.30301,0.03081,0.05594,4

ROUGE-SU4+StopWordRemoval+Stemming,30948,SUMMARY.TXT,0.41760,0.03824,0.07007,4

ROUGE-L+StopWordRemoval+Stemming,32333,SUMMARY.TXT,0.69350,0.17834,0.28372,3

ROUGE-1+StopWordRemoval+Stemming,32333,SUMMARY.TXT,0.83318,0.17172,0.28475,3

ROUGE-2+StopWordRemoval+Stemming,32333,SUMMARY.TXT,0.47246,0.06933,0.12091,3

ROUGE-SU4+StopWordRemoval+Stemming,32333,SUMMARY.TXT,0.58513,0.07433,0.13190,3

ROUGE-L+StopWordRemoval+Stemming,30950,SUMMARY.TXT,0.59247,0.22123,0.32216,3

ROUGE-1+StopWordRemoval+Stemming,30950,SUMMARY.TXT,0.73843,0.14165,0.23770,3

ROUGE-2+StopWordRemoval+Stemming,30950,SUMMARY.TXT,0.35164,0.05406,0.09371,3

ROUGE-SU4+StopWordRemoval+Stemming,30950,SUMMARY.TXT,0.46473,0.06723,0.11747,3

ROUGE-L+StopWordRemoval+Stemming,31005,SUMMARY.TXT,0.50928,0.28123,0.36236,5

ROUGE-1+StopWordRemoval+Stemming,31005,SUMMARY.TXT,0.63948,0.34911,0.45165,5

ROUGE-2+StopWordRemoval+Stemming,31005,SUMMARY.TXT,0.30493,0.12442,0.17673,5

ROUGE-SU4+StopWordRemoval+Stemming,31005,SUMMARY.TXT,0.40592,0.14817,0.21709,5

ROUGE-L+StopWordRemoval+Stemming,32452,SUMMARY.TXT,0.59592,0.29482,0.39448,4

ROUGE-1+StopWordRemoval+Stemming,32452,SUMMARY.TXT,0.70754,0.29614,0.41752,4

ROUGE-2+StopWordRemoval+Stemming,32452,SUMMARY.TXT,0.36294,0.11298,0.17232,4

ROUGE-SU4+StopWordRemoval+Stemming,32452,SUMMARY.TXT,0.46990,0.13286,0.20715,4

ROUGE-L+StopWordRemoval+Stemming,32693,SUMMARY.TXT,0.54532,0.22791,0.32146,5

ROUGE-1+StopWordRemoval+Stemming,32693,SUMMARY.TXT,0.67462,0.20808,0.31806,5

ROUGE-2+StopWordRemoval+Stemming,32693,SUMMARY.TXT,0.28719,0.05861,0.09735,5

ROUGE-SU4+StopWordRemoval+Stemming,32693,SUMMARY.TXT,0.42239,0.07776,0.13134,5

ROUGE-L+StopWordRemoval+Stemming,31484,SUMMARY.TXT,0.56844,0.19408,0.28937,4

ROUGE-1+StopWordRemoval+Stemming,31484,SUMMARY.TXT,0.63782,0.25546,0.36481,4

ROUGE-2+StopWordRemoval+Stemming,31484,SUMMARY.TXT,0.18444,0.05950,0.08998,4

ROUGE-SU4+StopWordRemoval+Stemming,31484,SUMMARY.TXT,0.34920,0.09091,0.14427,4

ROUGE-L+StopWordRemoval+Stemming,31242,SUMMARY.TXT,0.52532,0.25968,0.34756,3

ROUGE-1+StopWordRemoval+Stemming,31242,SUMMARY.TXT,0.68231,0.20473,0.31496,3

ROUGE-2+StopWordRemoval+Stemming,31242,SUMMARY.TXT,0.31547,0.07994,0.12755,3

ROUGE-SU4+StopWordRemoval+Stemming,31242,SUMMARY.TXT,0.44970,0.10201,0.16630,3

ROUGE-L+StopWordRemoval+Stemming,31926,SUMMARY.TXT,0.46769,0.31922,0.37945,4

ROUGE-1+StopWordRemoval+Stemming,31926,SUMMARY.TXT,0.58550,0.36095,0.44658,4

ROUGE-2+StopWordRemoval+Stemming,31926,SUMMARY.TXT,0.23112,0.11868,0.15683,4

ROUGE-SU4+StopWordRemoval+Stemming,31926,SUMMARY.TXT,0.34931,0.15297,0.21277,4

ROUGE-L+StopWordRemoval+Stemming,31007,SUMMARY.TXT,0.55351,0.35514,0.43267,3

ROUGE-1+StopWordRemoval+Stemming,31007,SUMMARY.TXT,0.64552,0.43401,0.51904,3

ROUGE-2+StopWordRemoval+Stemming,31007,SUMMARY.TXT,0.34251,0.17676,0.23318,3

ROUGE-SU4+StopWordRemoval+Stemming,31007,SUMMARY.TXT,0.42702,0.20103,0.27337,3

ROUGE-L+StopWordRemoval+Stemming,30952,SUMMARY.TXT,0.60517,0.24243,0.34618,4

ROUGE-1+StopWordRemoval+Stemming,30952,SUMMARY.TXT,0.71175,0.18542,0.29419,4

ROUGE-2+StopWordRemoval+Stemming,30952,SUMMARY.TXT,0.35108,0.07876,0.12865,4

ROUGE-SU4+StopWordRemoval+Stemming,30952,SUMMARY.TXT,0.46520,0.08684,0.14636,4

ROUGE-L+StopWordRemoval+Stemming,31127,SUMMARY.TXT,0.47277,0.20483,0.28583,3

ROUGE-1+StopWordRemoval+Stemming,31127,SUMMARY.TXT,0.62546,0.16269,0.25821,3

ROUGE-2+StopWordRemoval+Stemming,31127,SUMMARY.TXT,0.22881,0.05047,0.08270,3

ROUGE-SU4+StopWordRemoval+Stemming,31127,SUMMARY.TXT,0.34950,0.06664,0.11194,3

ROUGE-L+StopWordRemoval+Stemming,30830,SUMMARY.TXT,0.43723,0.20333,0.27758,4

ROUGE-1+StopWordRemoval+Stemming,30830,SUMMARY.TXT,0.53212,0.28032,0.36720,4

ROUGE-2+StopWordRemoval+Stemming,30830,SUMMARY.TXT,0.14912,0.07115,0.09634,4

ROUGE-SU4+StopWordRemoval+Stemming,30830,SUMMARY.TXT,0.27289,0.10568,0.15236,4

ROUGE-L+StopWordRemoval+Stemming,30954,SUMMARY.TXT,0.49718,0.22736,0.31203,3

ROUGE-1+StopWordRemoval+Stemming,30954,SUMMARY.TXT,0.63280,0.19603,0.29934,3

ROUGE-2+StopWordRemoval+Stemming,30954,SUMMARY.TXT,0.19445,0.05020,0.07980,3

ROUGE-SU4+StopWordRemoval+Stemming,30954,SUMMARY.TXT,0.34773,0.07145,0.11855,3

ROUGE-L+StopWordRemoval+Stemming,31008,SUMMARY.TXT,0.40217,0.27734,0.32829,3

ROUGE-1+StopWordRemoval+Stemming,31008,SUMMARY.TXT,0.45675,0.42551,0.44058,3

ROUGE-2+StopWordRemoval+Stemming,31008,SUMMARY.TXT,0.12704,0.10866,0.11713,3

ROUGE-SU4+StopWordRemoval+Stemming,31008,SUMMARY.TXT,0.23042,0.16572,0.19279,3

ROUGE-L+StopWordRemoval+Stemming,32217,SUMMARY.TXT,0.71432,0.20663,0.32054,4

ROUGE-1+StopWordRemoval+Stemming,32217,SUMMARY.TXT,0.80979,0.11894,0.20742,4

ROUGE-2+StopWordRemoval+Stemming,32217,SUMMARY.TXT,0.44967,0.04262,0.07786,4

ROUGE-SU4+StopWordRemoval+Stemming,32217,SUMMARY.TXT,0.58437,0.04747,0.08780,4

